,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
895,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/ConstructionMissionCustomInfoPanel.java,ConstructionMissionCustomInfoPanel,424,7,7,0,3,FALSE,FALSE,5,FALSE,FALSE,20,3,37,59,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
896,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/EmergencySupplyMissionCustomInfoPanel.java,EmergencySupplyMissionCustomInfoPanel,158,2,2,0,0,FALSE,FALSE,6,FALSE,FALSE,4,2,16,6,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
897,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/ExplorationCustomInfoPanel.java,ExplorationCustomInfoPanel,171,3,2,0,0,FALSE,FALSE,4,FALSE,FALSE,6,2,18,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
898,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MainDetailPanel.java,MainDetailPanel,1254,28,8,0,2,FALSE,FALSE,3,FALSE,FALSE,63,7,75,130,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
899,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MeteorologyStudyFieldMissionCustomInfoPanel.java,MeteorologyStudyFieldMissionCustomInfoPanel,232,6,7,0,0,FALSE,FALSE,7,FALSE,FALSE,10,9,21,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
900,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MiningMissionCustomInfoPanel.java,MiningMissionCustomInfoPanel,366,6,4,0,1,FALSE,FALSE,5,FALSE,FALSE,14,2,25,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
901,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MissionCustomInfoPanel.java,MissionCustomInfoPanel,32,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
902,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MissionListModel.java,MissionListModel,222,3,9,0,3,FALSE,FALSE,3,FALSE,FALSE,7,6,12,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
903,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/MissionWindow.java,MissionWindow,304,11,8,0,3,FALSE,FALSE,2,FALSE,FALSE,9,2,20,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
904,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/NavpointPanel.java,NavpointPanel,542,15,6,0,0,FALSE,FALSE,2,FALSE,FALSE,37,5,57,72,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
905,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/RescueMissionCustomInfoPanel.java,RescueMissionCustomInfoPanel,166,6,3,0,0,FALSE,FALSE,5,FALSE,FALSE,7,2,16,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
906,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/SalvageMissionCustomInfoPanel.java,SalvageMissionCustomInfoPanel,231,6,7,0,3,FALSE,FALSE,5,FALSE,FALSE,16,3,20,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
907,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/SettlementListModel.java,SettlementListModel,198,2,9,0,3,FALSE,FALSE,3,FALSE,FALSE,6,7,13,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
908,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/TradeMissionCustomInfoPanel.java,TradeMissionCustomInfoPanel,332,6,4,0,0,FALSE,FALSE,5,FALSE,FALSE,8,2,18,25,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
909,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/BotMembersPanel.java,BotMembersPanel,585,9,8,0,2,FALSE,FALSE,3,FALSE,FALSE,27,1,33,66,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
910,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/ConstructionProjectPanel.java,ConstructionProjectPanel,938,9,13,0,3,FALSE,FALSE,3,FALSE,FALSE,46,6,41,160,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
911,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/ConstructionSettlementPanel.java,ConstructionSettlementPanel,252,4,4,0,1,FALSE,FALSE,3,FALSE,FALSE,8,0,25,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
912,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/ConstructionVehiclePanel.java,ConstructionVehiclePanel,296,7,4,0,1,FALSE,FALSE,3,FALSE,FALSE,12,0,31,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
913,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/CreateMissionWizard.java,CreateMissionWizard,416,10,13,2,6,FALSE,FALSE,3,FALSE,FALSE,14,3,14,48,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
914,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/DestinationSettlementPanel.java,DestinationSettlementPanel,266,4,4,0,1,FALSE,FALSE,3,FALSE,FALSE,9,0,12,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
915,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/EmergencySupplyPanel.java,EmergencySupplyPanel,642,10,6,0,2,FALSE,FALSE,3,FALSE,FALSE,31,1,42,61,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
916,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/ExplorationSitesPanel.java,ExplorationSitesPanel,789,14,21,0,15,FALSE,FALSE,3,FALSE,FALSE,17,4,25,67,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Structurer
917,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/FieldSitePanel.java,FieldSitePanel,235,9,6,0,2,FALSE,FALSE,3,FALSE,FALSE,5,1,9,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
918,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/LeadResearcherPanel.java,LeadResearcherPanel,293,4,4,0,1,FALSE,FALSE,3,FALSE,FALSE,14,0,21,40,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
919,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/LightUtilityVehiclePanel.java,LightUtilityVehiclePanel,249,5,4,0,1,FALSE,FALSE,4,FALSE,FALSE,10,0,16,23,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
920,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/MembersPanel.java,MembersPanel,584,9,8,0,2,FALSE,FALSE,2,FALSE,FALSE,25,1,32,68,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
921,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/MiningSitePanel.java,MiningSitePanel,479,15,9,0,3,FALSE,FALSE,3,FALSE,FALSE,14,4,41,42,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
922,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/MissionDataBean.java,MissionDataBean,836,33,79,31,34,FALSE,FALSE,3,FALSE,FALSE,4,32,35,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
923,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/ProspectingSitePanel.java,ProspectingSitePanel,264,10,6,0,2,FALSE,FALSE,3,FALSE,FALSE,8,1,12,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
924,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/RendezvousVehiclePanel.java,RendezvousVehiclePanel,338,6,4,0,1,FALSE,FALSE,3,FALSE,FALSE,13,0,32,41,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
925,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/SalvageProjectPanel.java,SalvageProjectPanel,340,6,5,0,1,FALSE,FALSE,3,FALSE,FALSE,11,0,30,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
926,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/SalvageSettlementPanel.java,SalvageSettlementPanel,222,4,4,0,1,FALSE,FALSE,3,FALSE,FALSE,7,0,14,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
927,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/SalvageVehiclePanel.java,SalvageVehiclePanel,297,7,5,0,2,FALSE,FALSE,3,FALSE,FALSE,13,0,23,29,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
928,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/StartingSettlementPanel.java,StartingSettlementPanel,429,4,4,0,1,FALSE,FALSE,3,FALSE,FALSE,35,0,34,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
929,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/StudyPanel.java,StudyPanel,345,5,4,0,1,FALSE,FALSE,2,FALSE,FALSE,15,0,27,28,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
930,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/TradeGoodsPanel.java,TradeGoodsPanel,637,11,6,0,2,FALSE,FALSE,3,FALSE,FALSE,37,1,42,61,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
931,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/TypePanel.java,TypePanel,279,7,8,0,3,FALSE,FALSE,2,FALSE,FALSE,5,3,29,29,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
932,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/UnitTableCellRenderer.java,UnitTableCellRenderer,51,1,1,0,1,FALSE,FALSE,4,TRUE,FALSE,1,6,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
933,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/UnitTableModel.java,UnitTableModel,106,3,5,0,4,FALSE,FALSE,3,FALSE,FALSE,2,3,8,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,TRUE,Service Provider
934,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/VehiclePanel.java,VehiclePanel,325,4,4,0,1,FALSE,FALSE,2,FALSE,FALSE,14,0,30,34,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
935,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/create/WizardPanel.java,WizardPanel,76,5,1,0,1,FALSE,FALSE,2,FALSE,FALSE,0,0,5,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,TRUE,Information Holder
936,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/edit/AddMembersDialog.java,AddMembersDialog,164,7,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,0,23,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
937,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/edit/EditMissionDialog.java,EditMissionDialog,224,5,8,2,2,FALSE,FALSE,3,FALSE,FALSE,9,1,20,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
938,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/mission/edit/InfoPanel.java,InfoPanel,369,14,6,0,3,FALSE,FALSE,2,FALSE,FALSE,22,1,41,49,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
939,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/BarChartTab.java,BarChartTab,475,7,3,0,1,FALSE,FALSE,3,FALSE,FALSE,13,1,30,30,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
940,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/ColumnSelector.java,ColumnSelector,255,5,5,0,2,FALSE,FALSE,2,TRUE,FALSE,10,5,19,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
941,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/CropTableModel.java,CropTableModel,803,31,18,2,11,FALSE,FALSE,3,FALSE,FALSE,24,17,27,127,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
942,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/EventFilter.java,EventFilter,140,7,2,0,0,FALSE,FALSE,2,TRUE,FALSE,1,1,11,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
943,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/EventTab.java,EventTab,37,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,2,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
944,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/EventTableModel.java,EventTableModel,900,30,32,7,15,FALSE,FALSE,3,FALSE,FALSE,41,25,20,61,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
945,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/FoodInventoryTab.java,FoodInventoryTab,92,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,4,1,8,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
946,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/FoodInventoryTableModel.java,FoodInventoryTableModel,314,6,12,0,9,FALSE,FALSE,4,FALSE,FALSE,15,7,23,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
947,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/MissionTab.java,MissionTab,62,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,4,2,6,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
948,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/MissionTableModel.java,MissionTableModel,547,22,13,0,9,FALSE,FALSE,3,FALSE,FALSE,39,8,24,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
949,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/MonitorModel.java,MonitorModel,51,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,default,0,0,0,FALSE,Information Holder
950,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/MonitorTab.java,MonitorTab,138,3,7,0,4,FALSE,FALSE,2,FALSE,FALSE,2,2,9,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Structurer
951,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/MonitorWindow.java,MonitorWindow,700,40,22,3,2,FALSE,FALSE,2,FALSE,FALSE,29,9,39,52,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
952,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/PersonTableModel.java,PersonTableModel,892,35,7,1,1,FALSE,FALSE,3,FALSE,FALSE,61,7,33,125,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
953,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/PieChartTab.java,PieChartTab,421,7,5,1,1,FALSE,FALSE,3,FALSE,FALSE,13,3,28,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Interfacer
954,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/RobotTableModel.java,RobotTableModel,680,22,7,1,3,FALSE,FALSE,3,FALSE,FALSE,35,7,28,63,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
955,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/SettlementTableModel.java,SettlementTableModel,497,33,7,1,2,FALSE,FALSE,3,FALSE,FALSE,23,8,26,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
956,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/TableProperties.java,TableProperties,156,3,3,1,0,FALSE,FALSE,2,FALSE,FALSE,3,2,16,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,FALSE,Service Provider
957,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/TableSorter.java,TableSorter,355,6,18,1,9,FALSE,FALSE,2,TRUE,FALSE,22,15,4,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
958,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/TableTab.java,TableTab,468,9,8,1,3,FALSE,FALSE,2,FALSE,FALSE,24,4,27,46,0,TRUE,FALSE,FALSE,TRUE,FALSE,default,0,0,0,TRUE,Interfacer
959,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/TradeTab.java,TradeTab,99,1,1,0,0,FALSE,FALSE,2,FALSE,FALSE,4,1,8,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
960,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/TradeTableModel.java,TradeTableModel,251,8,13,0,10,FALSE,FALSE,3,FALSE,FALSE,13,8,20,28,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
961,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/UnitTab.java,UnitTab,25,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
962,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/UnitTableModel.java,UnitTableModel,357,8,24,2,15,FALSE,FALSE,3,FALSE,FALSE,15,13,10,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Information Holder
963,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/monitor/VehicleTableModel.java,VehicleTableModel,768,46,7,1,2,FALSE,FALSE,3,FALSE,FALSE,61,8,39,68,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
964,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/GlobeDisplay.java,GlobeDisplay,794,34,24,3,5,FALSE,FALSE,2,FALSE,FALSE,37,13,31,40,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
965,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/LegendDisplay.java,LegendDisplay,75,6,4,1,0,FALSE,FALSE,2,FALSE,FALSE,1,1,5,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
966,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/MarsMap.java,MarsMap,329,14,5,1,1,FALSE,FALSE,2,FALSE,FALSE,15,1,13,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
967,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/MarsMapType.java,MarsMapType,28,4,1,0,1,FALSE,FALSE,3,FALSE,FALSE,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,public,0,0,0,FALSE,Information Holder
968,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/NavButtonDisplay.java,NavButtonDisplay,268,9,13,0,2,FALSE,FALSE,3,FALSE,FALSE,14,11,15,25,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
969,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/NavigatorWindow.java,NavigatorWindow,1033,58,15,2,2,FALSE,FALSE,2,FALSE,FALSE,28,21,69,108,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
970,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/navigator/PopUpMenu.java,PopUpMenu,160,5,2,0,0,FALSE,FALSE,3,FALSE,FALSE,4,1,24,19,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
971,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ArrivedListPanel.java,ArrivedListPanel,159,2,3,0,1,FALSE,FALSE,3,FALSE,FALSE,5,1,21,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
972,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ArrivingSettlementDetailPanel.java,ArrivingSettlementDetailPanel,339,12,11,1,0,FALSE,FALSE,4,FALSE,FALSE,12,10,22,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
973,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ArrivingSettlementEditingPanel.java,ArrivingSettlementEditingPanel,1051,28,16,2,2,FALSE,FALSE,4,FALSE,FALSE,53,11,44,129,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
974,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/IncomingListPanel.java,IncomingListPanel,175,2,3,0,1,FALSE,FALSE,3,FALSE,FALSE,7,1,22,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
975,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/MartianSolComboBoxModel.java,MartianSolComboBoxModel,58,1,1,0,0,FALSE,FALSE,5,FALSE,FALSE,3,2,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
976,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ModifyTransportItemDialog.java,ModifyTransportItemDialog,144,4,3,1,0,FALSE,FALSE,4,FALSE,FALSE,5,1,13,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
977,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/NewTransportItemDialog.java,NewTransportItemDialog,204,11,4,2,0,FALSE,FALSE,4,FALSE,FALSE,4,2,14,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
978,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ResupplyDetailPanel.java,ResupplyDetailPanel,747,12,17,1,0,FALSE,FALSE,3,FALSE,FALSE,22,10,40,96,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
979,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ResupplyMissionEditingPanel.java,ResupplyMissionEditingPanel,1269,30,17,2,3,FALSE,FALSE,4,FALSE,FALSE,57,11,66,185,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
980,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/ResupplyWindow.java,ResupplyWindow,319,7,8,1,1,FALSE,FALSE,2,FALSE,FALSE,12,2,20,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
981,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/SupplyTableModel.java,SupplyTableModel,348,8,16,1,10,FALSE,FALSE,3,FALSE,FALSE,10,13,16,50,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
982,mars-sim-v3.1.0/mars-sim-ui/org/mars_sim/msp/ui/swing/tool/resupply/TransportDetailPanel.java,TransportDetailPanel,88,5,2,0,0,FALSE,FALSE,3,FALSE,FALSE,2,1,10,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
